depth,SP,GR,LLD,LLS,DEN,AC,litholody
1799.7,102.578,66.619,2.44,1.994,2.134,97.841,shale
1799.8,102.584,67.491,2.201,1.804,2.129,99.254,shale
1799.9,102.573,68.153,2.035,1.671,2.128,100.856,shale
1800,102.571,68.382,1.935,1.589,2.13,102.351,shale
1800.1,102.601,68.033,1.89,1.548,2.132,103.453,shale
1800.2,102.673,67.226,1.888,1.54,2.135,103.955,shale
1800.3,102.778,66.223,1.92,1.556,2.136,103.91,shale
1800.4,102.894,65.168,1.976,1.588,2.137,103.593,shale
1800.5,103,64.147,2.052,1.633,2.137,103.28,shale
1800.6,103.077,63.208,2.145,1.689,2.136,103.064,shale
1800.7,103.127,62.395,2.257,1.758,2.135,102.934,shale
1800.8,103.16,61.764,2.385,1.842,2.135,102.903,shale
1800.9,103.194,61.446,2.525,1.937,2.134,102.997,shale
1801,103.23,61.511,2.651,2.028,2.132,103.181,shale
1801.1,103.264,61.843,2.722,2.086,2.131,103.375,shale
1801.2,103.279,62.328,2.685,2.073,2.13,103.544,shale
1801.3,103.268,63.039,2.517,1.967,2.129,103.693,shale
1801.4,103.231,64.148,2.252,1.787,2.13,103.859,shale
1801.5,103.179,65.846,1.96,1.579,2.133,104.118,shale
1801.6,103.123,68.038,1.704,1.389,2.136,104.513,shale
1801.7,103.074,70.318,1.515,1.245,2.14,104.963,shale
1801.8,103.023,72.139,1.399,1.155,2.144,105.31,shale
1801.9,102.948,73.194,1.354,1.118,2.146,105.471,shale
1802,102.826,73.426,1.375,1.13,2.148,105.508,shale
1802.1,102.658,73.083,1.458,1.188,2.149,105.477,shale
1802.2,102.468,72.578,1.595,1.285,2.151,105.332,shale
1802.3,102.302,72.243,1.76,1.404,2.156,105.082,shale
1802.4,102.194,72.145,1.911,1.513,2.167,104.879,shale
1802.5,102.149,72.303,2.002,1.581,2.186,104.874,shale
1802.6,102.143,72.644,2.029,1.6,2.213,105.174,shale
1802.7,102.133,73.05,2.032,1.6,2.243,105.689,shale
1802.8,102.086,73.41,2.063,1.619,2.268,105.679,shale
1802.9,101.997,73.656,2.161,1.686,2.279,103.983,shale
1803,101.892,73.757,2.343,1.811,2.273,100.238,shale
1803.1,101.8,73.655,2.598,1.988,2.251,95.582,shale
1803.2,101.736,73.167,2.88,2.192,2.22,91.74,shale
1803.3,101.683,72.036,3.105,2.375,2.189,89.655,shale
1803.4,101.612,70.218,3.209,2.495,2.163,89.57,shale
1803.5,101.504,68.085,3.202,2.539,2.144,91.678,shale
1803.6,101.354,66.328,3.139,2.529,2.132,95.838,shale
1803.7,101.179,65.647,3.071,2.498,2.125,100.774,shale
1803.8,101.001,66.385,3.009,2.458,2.121,104.518,shale
1803.9,100.844,68.371,2.929,2.4,2.121,106.167,shale
1804,100.722,71.124,2.807,2.308,2.122,106.516,shale
1804.1,100.648,74.065,2.64,2.182,2.125,106.775,shale
1804.2,100.626,76.721,2.461,2.043,2.129,107.234,shale
1804.3,100.658,78.742,2.309,1.922,2.133,107.457,shale
1804.4,100.735,79.833,2.213,1.842,2.138,107.119,shale
1804.5,100.835,79.81,2.185,1.817,2.142,106.221,shale
1804.6,100.924,78.748,2.225,1.845,2.144,105.023,shale
1804.7,100.967,76.947,2.31,1.91,2.145,103.882,shale
1804.8,100.938,75.052,2.403,1.983,2.143,103.084,shale
1804.9,100.838,73.774,2.451,2.022,2.142,102.831,shale
1805,100.685,73.496,2.417,1.999,2.143,103.198,shale
1805.1,100.514,74.055,2.308,1.914,2.146,104.094,shale
1805.2,100.363,74.944,2.165,1.799,2.151,105.197,shale
1805.3,100.274,75.551,2.033,1.689,2.156,106.042,shale
1805.4,100.278,75.462,1.947,1.612,2.159,106.33,shale
1805.5,100.387,74.579,1.925,1.582,2.158,106.111,shale
1805.6,100.581,73.131,1.974,1.608,2.154,105.654,shale
1805.7,100.817,71.484,2.102,1.695,2.146,105.152,shale
1805.8,101.036,70.002,2.309,1.845,2.138,104.73,shale
1805.9,101.18,68.798,2.593,2.059,2.131,104.537,shale
1806,101.208,67.788,2.927,2.324,2.126,104.687,shale
1806.1,101.114,67.039,3.239,2.589,2.124,105.145,shale
1806.2,100.923,66.755,3.412,2.759,2.125,105.742,shale
1806.3,100.68,67.216,3.345,2.74,2.129,106.33,shale
1806.4,100.436,68.585,3.054,2.537,2.134,106.832,shale
1806.5,100.221,70.8,2.665,2.24,2.14,107.201,shale
1806.6,100.042,73.566,2.3,1.948,2.145,107.348,shale
1806.7,99.89,76.467,2.02,1.713,2.15,107.214,shale
1806.8,99.757,79.039,1.835,1.55,2.154,106.868,shale
1806.9,99.643,80.871,1.738,1.458,2.158,106.454,shale
1807,99.563,81.78,1.717,1.43,2.163,106.086,shale
1807.1,99.537,81.934,1.762,1.459,2.167,105.797,shale
1807.2,99.571,81.628,1.863,1.539,2.172,105.564,shale
1807.3,99.649,81.188,2.01,1.664,2.174,105.363,shale
1807.4,99.739,80.889,2.185,1.818,2.176,105.185,shale
1807.5,99.804,80.838,2.359,1.974,2.176,105.01,shale
1807.6,99.816,81.045,2.499,2.098,2.176,104.81,shale
1807.7,99.765,81.464,2.587,2.173,2.177,104.647,shale
1807.8,99.65,82.054,2.622,2.2,2.18,104.69,shale
1807.9,99.482,82.943,2.616,2.19,2.184,104.98,shale
1808,99.275,84.296,2.585,2.157,2.189,105.276,shale
1808.1,99.043,86.051,2.546,2.118,2.197,105.25,shale
1808.2,98.79,87.972,2.516,2.085,2.206,104.812,shale
1808.3,98.508,89.809,2.501,2.07,2.218,104.159,shale
1808.4,98.185,91.333,2.504,2.073,2.234,103.52,shale
1808.5,97.81,92.42,2.522,2.095,2.252,102.948,shale
1808.6,97.387,92.941,2.558,2.131,2.269,102.457,shale
1808.7,96.942,92.676,2.611,2.181,2.282,102.177,shale
1808.8,96.511,91.471,2.688,2.248,2.286,102.175,shale
1808.9,96.131,89.451,2.793,2.333,2.28,102.238,shale
1809,95.84,86.833,2.924,2.437,2.265,102.015,shale
1809.1,95.67,83.978,3.063,2.551,2.244,101.453,shale
1809.2,95.647,81.375,3.168,2.645,2.222,100.881,shale
1809.3,95.787,79.398,3.195,2.682,2.2,100.637,shale
1809.4,96.089,78.104,3.132,2.648,2.183,100.726,shale
1809.5,96.529,77.307,3.008,2.559,2.171,100.971,shale
1809.6,97.054,76.551,2.873,2.457,2.162,101.348,shale
1809.7,97.597,75.418,2.773,2.378,2.155,101.906,shale
1809.8,98.096,73.766,2.737,2.346,2.151,102.542,shale
1809.9,98.515,71.587,2.773,2.368,2.149,103.004,shale
1810,98.849,69.033,2.874,2.44,2.147,103.168,shale
1810.1,99.116,66.567,3.017,2.546,2.146,103.184,shale
1810.2,99.343,64.688,3.164,2.661,2.146,103.24,shale
1810.3,99.555,63.736,3.278,2.754,2.147,103.335,shale
1810.4,99.76,63.776,3.337,2.806,2.148,103.341,shale
1810.5,99.942,64.608,3.347,2.818,2.15,103.208,shale
1810.6,100.082,65.854,3.33,2.803,2.152,103.012,shale
1810.7,100.164,67.101,3.301,2.772,2.153,102.833,shale
1810.8,100.192,68.086,3.26,2.725,2.154,102.635,shale
1810.9,100.175,68.766,3.191,2.654,2.154,102.33,shale
1811,100.125,69.337,3.08,2.549,2.152,101.931,shale
1811.1,100.047,69.978,2.926,2.412,2.149,101.596,shale
1811.2,99.949,70.565,2.749,2.261,2.145,101.497,shale
1811.3,99.843,70.894,2.578,2.12,2.141,101.683,shale
1811.4,99.75,70.856,2.44,2.007,2.136,102.088,shale
1811.5,99.685,70.45,2.349,1.933,2.132,102.621,shale
1811.6,99.66,69.815,2.309,1.897,2.127,103.222,shale
1811.7,99.673,69.145,2.316,1.898,2.124,103.789,shale
1811.8,99.715,68.534,2.361,1.929,2.121,104.255,shale
1811.9,99.782,67.971,2.428,1.978,2.121,104.633,shale
1812,99.872,67.414,2.496,2.03,2.124,104.954,shale
1812.1,99.985,66.83,2.546,2.067,2.129,105.189,shale
1812.2,100.113,66.313,2.567,2.078,2.136,105.217,shale
1812.3,100.237,66.005,2.558,2.064,2.142,104.905,shale
1812.4,100.337,65.828,2.527,2.034,2.147,104.277,shale
1812.5,100.404,65.596,2.49,1.997,2.148,103.523,shale
1812.6,100.443,65.294,2.457,1.963,2.148,102.865,shale
1812.7,100.467,65.087,2.438,1.938,2.146,102.428,shale
1812.8,100.483,65.131,2.438,1.926,2.144,102.21,shale
1812.9,100.496,65.384,2.458,1.927,2.143,102.19,shale
1813,100.507,65.608,2.493,1.941,2.143,102.388,shale
1813.1,100.518,65.482,2.538,1.965,2.144,102.746,shale
1813.2,100.537,64.906,2.585,1.991,2.144,103.014,shale
1813.3,100.568,64.029,2.625,2.012,2.145,102.909,shale
1813.4,100.612,63.198,2.655,2.024,2.144,102.374,shale
1813.5,100.66,62.819,2.672,2.026,2.141,101.615,shale
1813.6,100.702,63.03,2.679,2.02,2.138,100.938,shale
1813.7,100.725,63.615,2.678,2.01,2.135,100.528,shale
1813.8,100.73,64.226,2.67,1.995,2.133,100.505,shale
1813.9,100.731,64.588,2.653,1.975,2.131,100.984,shale
1814,100.745,64.605,2.622,1.945,2.131,101.93,shale
1814.1,100.785,64.268,2.572,1.903,2.131,103.083,shale
1814.2,100.853,63.675,2.501,1.848,2.132,104.068,shale
1814.3,100.93,63.029,2.413,1.783,2.134,104.636,shale
1814.4,100.994,62.56,2.313,1.712,2.137,104.772,shale
1814.5,101.019,62.409,2.212,1.642,2.141,104.635,shale
1814.6,100.991,62.649,2.118,1.578,2.148,104.383,shale
1814.7,100.903,63.206,2.037,1.523,2.154,104.077,shale
1814.8,100.76,63.907,1.972,1.478,2.159,103.669,shale
1814.9,100.574,64.596,1.921,1.444,2.163,103.017,shale
1815,100.378,65.23,1.882,1.418,2.163,102.094,shale
1815.1,100.203,65.938,1.85,1.398,2.161,101.071,shale
1815.2,100.08,66.928,1.823,1.382,2.157,100.22,shale
1815.3,100.025,68.22,1.8,1.369,2.153,99.768,shale
1815.4,100.036,69.611,1.785,1.359,2.148,99.849,shale
1815.5,100.091,70.734,1.783,1.356,2.143,100.5,shale
1815.6,100.164,71.225,1.8,1.362,2.139,101.567,shale
1815.7,100.235,70.886,1.845,1.385,2.136,102.726,shale
1815.8,100.305,69.871,1.923,1.433,2.133,103.656,shale
1815.9,100.381,68.649,2.038,1.507,2.131,104.297,shale
1816,100.461,67.771,2.188,1.607,2.129,104.805,shale
1816.1,100.522,67.589,2.361,1.721,2.129,105.304,shale
1816.2,100.531,68.072,2.529,1.831,2.129,105.784,shale
1816.3,100.467,68.939,2.654,1.917,2.129,106.136,shale
1816.4,100.335,69.885,2.704,1.958,2.13,106.278,shale
1816.5,100.158,70.717,2.67,1.951,2.132,106.196,shale
1816.6,99.978,71.388,2.575,1.905,2.133,105.944,shale
1816.7,99.826,71.967,2.454,1.843,2.134,105.598,shale
1816.8,99.713,72.456,2.339,1.78,2.136,105.224,shale
1816.9,99.623,72.705,2.247,1.727,2.14,104.873,shale
1817,99.539,72.599,2.184,1.689,2.145,104.592,shale
1817.1,99.447,72.106,2.15,1.666,2.153,104.381,shale
1817.2,99.351,71.267,2.141,1.66,2.165,104.193,shale
1817.3,99.257,70.267,2.158,1.673,2.182,103.991,shale
1817.4,99.166,69.288,2.202,1.706,2.201,103.688,shale
1817.5,99.07,68.474,2.278,1.764,2.221,103.024,shale
1817.6,98.965,67.94,2.392,1.85,2.237,101.636,shale
1817.7,98.848,67.727,2.552,1.968,2.245,99.42,shale
1817.8,98.721,67.779,2.759,2.124,2.244,96.758,shale
1817.9,98.584,68.001,3.008,2.318,2.233,94.336,shale
1818,98.441,68.311,3.279,2.541,2.216,92.686,shale
1818.1,98.292,68.601,3.527,2.762,2.196,92.028,shale
1818.2,98.141,68.806,3.67,2.915,2.178,92.487,shale
1818.3,97.992,69.039,3.604,2.908,2.162,94.106,shale
1818.4,97.847,69.509,3.293,2.7,2.151,96.603,shale
1818.5,97.702,70.323,2.837,2.358,2.145,99.348,shale
1818.6,97.543,71.431,2.384,2.005,2.144,101.697,shale
1818.7,97.358,72.517,2.026,1.72,2.145,103.321,shale
1818.8,97.139,73.175,1.788,1.525,2.147,104.201,shale
1818.9,96.887,73.16,1.663,1.419,2.148,104.429,shale
1819,96.606,72.476,1.642,1.391,2.147,104.149,shale
1819.1,96.296,71.425,1.717,1.439,2.146,103.601,shale
1819.2,95.95,70.701,1.885,1.559,2.148,103.083,shale
1819.3,95.555,71.224,2.13,1.743,2.158,102.805,shale
1819.4,95.113,73.783,2.412,1.961,2.178,102.959,shale
1819.5,94.638,78.526,2.66,2.16,2.209,103.666,shale
1819.6,94.161,85.019,2.818,2.294,2.247,104.708,shale
1819.7,93.725,92.306,2.897,2.368,2.283,105.418,shale
1819.8,93.38,99.018,2.964,2.427,2.309,105.043,shale
1819.9,93.171,103.791,3.084,2.519,2.316,103.177,shale
1820,93.141,105.75,3.278,2.661,2.303,99.891,shale
1820.1,93.327,104.921,3.513,2.83,2.274,95.746,shale
1820.2,93.753,102.139,3.69,2.958,2.239,91.745,shale
1820.3,94.416,98.529,3.695,2.959,2.207,89.11,shale
1820.4,95.279,95.063,3.493,2.806,2.181,88.697,shale
1820.5,96.263,92.427,3.168,2.56,2.164,90.504,shale
1820.6,97.266,91.004,2.834,2.307,2.155,93.783,shale
1820.7,98.177,90.788,2.56,2.098,2.151,97.609,shale
1820.8,98.903,91.36,2.364,1.946,2.149,101.168,shale
1820.9,99.374,92.253,2.241,1.848,2.149,103.794,shale
1821,99.555,93.11,2.181,1.797,2.15,105.166,shale
1821.1,99.446,93.708,2.171,1.786,2.15,105.546,shale
1821.2,99.082,93.943,2.202,1.808,2.15,105.544,shale
1821.3,98.535,93.846,2.268,1.857,2.151,105.593,shale
1821.4,97.898,93.495,2.358,1.926,2.151,105.76,shale
1821.5,97.256,92.93,2.461,2.006,2.152,105.955,shale
1821.6,96.666,92.168,2.56,2.083,2.154,106.151,shale
1821.7,96.14,91.348,2.635,2.144,2.156,106.37,shale
1821.8,95.649,90.689,2.666,2.172,2.16,106.591,shale
1821.9,95.147,90.34,2.639,2.157,2.164,106.432,shale
1822,94.608,90.292,2.558,2.101,2.168,106.173,shale
1822.1,94.028,90.239,2.446,2.015,2.171,106.885,shale
1822.2,93.427,89.85,2.33,1.921,2.173,109.062,shale
1822.3,92.823,89.09,2.232,1.836,2.174,111.947,shale
1822.4,92.219,88.254,2.16,1.771,2.173,113.963,shale
1822.5,91.596,87.86,2.11,1.724,2.172,114.457,shale
1822.6,90.934,88.346,2.071,1.689,2.173,113.662,shale
1822.7,90.216,89.743,2.031,1.655,2.177,112.417,shale
1822.8,89.438,91.751,1.98,1.615,2.184,111.172,shale
1822.9,88.61,94.093,1.922,1.568,2.196,109.936,shale
1823,87.735,96.624,1.87,1.523,2.211,109.046,shale
1823.1,86.805,99.237,1.84,1.492,2.231,108.43,shale
1823.2,85.802,101.794,1.845,1.484,2.251,107.74,shale
1823.3,84.693,104.106,1.89,1.506,2.27,107.028,shale
1823.4,83.449,105.913,1.977,1.56,2.286,106.833,shale
1823.5,82.058,106.943,2.102,1.647,2.297,106.958,shale
1823.6,80.536,106.957,2.251,1.759,2.304,106.616,shale
1823.7,78.923,105.901,2.404,1.886,2.308,105.226,shale
1823.8,77.267,104.062,2.535,2.011,2.31,102.907,shale
1823.9,75.614,101.912,2.625,2.112,2.311,100.631,shale
1824,74.003,99.93,2.667,2.178,2.311,99.35,shale
1824.1,72.466,98.474,2.67,2.206,2.308,98.973,shale
1824.2,71.041,97.642,2.651,2.201,2.302,98.937,shale
1824.3,69.778,97.241,2.624,2.177,2.291,99.082,shale
1824.4,68.746,96.898,2.597,2.143,2.277,99.444,shale
1824.5,68.015,96.238,2.566,2.106,2.262,100.017,shale
1824.6,67.619,95.107,2.525,2.067,2.246,100.47,shale
1824.7,67.531,93.543,2.469,2.027,2.234,100.61,shale
1824.8,67.664,91.669,2.397,1.982,2.225,100.746,shale
1824.9,67.892,89.743,2.314,1.932,2.219,101.299,shale
1825,68.083,88.118,2.224,1.876,2.216,102.272,shale
1825.1,68.142,87.177,2.133,1.813,2.215,103.329,shale
1825.2,68.02,87.319,2.04,1.745,2.217,104.12,shale
1825.3,67.714,88.803,1.952,1.675,2.224,104.585,shale
1825.4,67.24,91.587,1.877,1.613,2.238,104.803,shale
1825.5,66.605,95.471,1.83,1.57,2.259,104.826,shale
1825.6,65.791,100.163,1.822,1.556,2.287,104.784,shale
1825.7,64.765,105.188,1.864,1.582,2.319,104.807,shale
1825.8,63.491,109.99,1.965,1.655,2.351,104.772,shale
1825.9,61.965,114.146,2.127,1.778,2.379,104.438,shale
1826,60.228,117.293,2.339,1.944,2.398,103.744,shale
1826.1,58.367,119.369,2.567,2.13,2.408,102.732,shale
1826.2,56.494,120.698,2.758,2.296,2.411,101.539,shale
1826.3,54.715,121.625,2.86,2.393,2.407,100.328,shale
1826.4,53.112,122.434,2.853,2.398,2.401,99.293,shale
1826.5,51.732,123.38,2.763,2.329,2.394,98.619,shale
1826.6,50.58,124.469,2.635,2.226,2.388,98.449,shale
1826.7,49.63,125.449,2.512,2.127,2.384,98.742,shale
1826.8,48.832,126.18,2.419,2.054,2.382,99.242,shale
1826.9,48.135,126.597,2.366,2.014,2.38,99.758,shale
1827,47.499,126.619,2.356,2.009,2.377,100.168,shale
1827.1,46.913,126.324,2.379,2.031,2.372,100.474,shale
1827.2,46.404,125.891,2.422,2.068,2.365,100.711,shale
1827.3,46.011,125.304,2.465,2.103,2.357,100.896,shale
1827.4,45.763,124.478,2.487,2.122,2.351,101.102,shale
1827.5,45.651,123.36,2.482,2.118,2.348,101.43,shale
1827.6,45.626,121.925,2.45,2.094,2.349,101.962,shale
1827.7,45.627,120.346,2.401,2.056,2.353,102.448,shale
1827.8,45.611,118.998,2.344,2.008,2.36,102.598,shale
1827.9,45.565,118.162,2.283,1.955,2.366,102.589,shale
1828,45.499,117.899,2.218,1.897,2.371,102.867,shale
1828.1,45.428,118.044,2.153,1.84,2.374,103.58,shale
1828.2,45.347,118.243,2.094,1.79,2.376,104.326,shale
1828.3,45.241,118.18,2.045,1.753,2.376,104.677,shale
1828.4,45.096,117.748,2.01,1.732,2.374,104.692,shale
1828.5,44.919,117.053,1.989,1.725,2.371,104.663,shale
1828.6,44.737,116.244,1.977,1.724,2.367,104.55,shale
1828.7,44.584,115.445,1.967,1.725,2.362,104.165,shale
1828.8,44.483,114.632,1.956,1.722,2.358,103.745,shale
1828.9,44.444,113.828,1.944,1.717,2.354,103.735,shale
1829,44.462,113.203,1.936,1.717,2.352,104.214,shale
1829.1,44.533,112.897,1.94,1.726,2.35,104.86,shale
1829.2,44.659,112.841,1.958,1.747,2.349,105.278,shale
1829.3,44.864,112.789,1.99,1.778,2.348,105.483,shale
1829.4,45.179,112.445,2.028,1.813,2.348,105.737,shale
1829.5,45.632,111.633,2.059,1.843,2.348,106.136,shale
1829.6,46.227,110.401,2.075,1.862,2.35,106.528,shale
1829.7,46.944,108.956,2.078,1.869,2.351,106.616,shale
1829.8,47.732,107.514,2.077,1.872,2.351,106.258,shale
1829.9,48.531,106.154,2.089,1.883,2.345,105.572,shale
1830,49.279,104.528,2.126,1.912,2.331,104.833,shale
1830.1,49.941,102.088,2.193,1.966,2.307,104.104,shale
1830.2,50.518,98.711,2.289,2.041,2.275,103.318,shale
1830.3,51.045,94.932,2.4,2.127,2.241,102.609,shale
1830.4,51.561,91.706,2.506,2.207,2.211,102.304,shale
1830.5,52.096,90.042,2.587,2.268,2.192,102.663,shale
1830.6,52.652,90.62,2.636,2.304,2.189,103.644,shale
1830.7,53.203,93.315,2.661,2.326,2.203,105.065,shale
1830.8,53.713,97.123,2.685,2.355,2.228,106.672,shale
1830.9,54.156,100.655,2.728,2.411,2.255,108.001,shale
1831,54.526,102.548,2.801,2.5,2.272,108.479,shale
1831.1,54.836,102.087,2.899,2.613,2.27,107.667,shale
1831.2,55.108,99.348,3.004,2.729,2.248,105.768,shale
1831.3,55.364,95.021,3.088,2.82,2.214,103.65,shale
1831.4,55.626,90.249,3.133,2.864,2.179,102.231,shale
1831.5,55.917,86.259,3.138,2.86,2.155,102.034,shale
1831.6,56.256,83.879,3.129,2.833,2.148,103.088,shale
1831.7,56.647,83.267,3.135,2.812,2.155,105.163,shale
1831.8,57.071,83.883,3.18,2.821,2.173,107.758,shale
1831.9,57.479,84.851,3.277,2.873,2.191,109.921,shale
1832,57.813,85.162,3.424,2.971,2.199,110.529,shale
1832.1,58.031,84.2,3.604,3.102,2.195,109.318,shale
1832.2,58.134,82.05,3.777,3.238,2.178,107.263,shale
1832.3,58.159,79.436,3.888,3.329,2.155,105.539,shale
1832.4,58.157,77.394,3.891,3.336,2.135,104.666,shale
1832.5,58.161,76.938,3.782,3.25,2.125,104.611,shale
1832.6,58.177,78.758,3.604,3.107,2.129,105.385,shale
1832.7,58.201,83.01,3.418,2.96,2.148,107.085,shale
1832.8,58.23,89.167,3.274,2.853,2.182,109.348,shale
1832.9,58.29,96.161,3.197,2.813,2.226,111.302,shale
1833,58.426,102.694,3.189,2.839,2.273,112.252,shale
1833.1,58.69,107.602,3.23,2.914,2.315,112.097,shale
1833.2,59.11,110.17,3.286,3.005,2.343,110.942,shale
1833.3,59.676,110.516,3.309,3.07,2.356,108.91,shale
1833.4,60.353,109.434,3.261,3.071,2.355,106.253,shale
1833.5,61.097,107.93,3.137,2.993,2.345,103.531,shale
1833.6,61.871,106.704,2.967,2.853,2.331,101.475,shale
1833.7,62.656,106.068,2.792,2.689,2.317,100.511,shale
1833.8,63.439,105.999,2.644,2.534,2.307,100.561,shale
1833.9,64.211,106.325,2.542,2.415,2.302,101.121,shale
1834,64.964,106.839,2.492,2.343,2.301,101.789,shale
1834.1,65.696,107.168,2.497,2.324,2.303,102.483,shale
1834.2,66.408,106.765,2.558,2.355,2.301,103.208,shale
1834.3,67.11,105.261,2.679,2.434,2.29,103.837,shale
1834.4,67.828,102.422,2.865,2.562,2.267,104.17,shale
1834.5,68.589,98.259,3.131,2.741,2.232,104.177,shale
1834.6,69.425,93.267,3.489,2.978,2.191,104.098,shale
1834.7,70.363,88.266,3.956,3.276,2.151,104.32,shale
1834.8,71.422,83.984,4.545,3.638,2.115,105.065,shale
1834.9,72.61,80.73,5.26,4.058,2.087,106.179,shale
1835,73.902,78.395,6.068,4.512,2.068,107.362,shale
1835.1,75.239,76.599,6.899,4.957,2.059,108.436,shale
1835.2,76.541,75.12,7.67,5.352,2.059,109.355,shale
1835.3,77.738,73.98,8.323,5.684,2.067,109.983,shale
1835.4,78.792,73.253,8.84,5.957,2.08,110.052,shale
1835.5,79.699,73.001,9.233,6.188,2.097,109.489,shale
1835.6,80.492,73.263,9.537,6.396,2.114,108.675,shale
1835.7,81.218,73.876,9.79,6.596,2.127,108.096,shale
1835.8,81.912,74.511,10.006,6.787,2.135,107.908,shale
1835.9,82.585,74.803,10.166,6.948,2.137,107.804,shale
1836,83.226,74.691,10.232,7.052,2.136,107.424,shale
1836.1,83.811,74.46,10.174,7.077,2.133,106.896,shale
1836.2,84.319,74.469,9.988,7.024,2.13,106.564,shale
1836.3,84.735,74.893,9.707,6.917,2.129,106.645,shale
1836.4,85.053,75.69,9.385,6.789,2.13,107.096,shale
1836.5,85.28,76.694,9.071,6.669,2.135,107.829,shale
1836.6,85.446,77.701,8.795,6.567,2.142,108.651,shale
1836.7,85.584,78.502,8.568,6.486,2.153,109.139,shale
1836.8,85.727,79.078,8.399,6.423,2.165,108.924,shale
1836.9,85.893,79.468,8.303,6.389,2.18,108.018,shale
1837,86.096,79.666,8.308,6.402,2.197,106.953,shale
1837.1,86.345,79.537,8.444,6.485,2.213,106.222,shale
1837.2,86.65,78.889,8.736,6.663,2.226,105.208,shale
1837.3,87.022,77.676,9.195,6.96,2.231,102.693,shale
1837.4,87.469,76.165,9.801,7.392,2.227,98.635,shale
1837.5,87.975,74.837,10.478,7.939,2.214,94.74,shale
1837.6,88.503,74.031,11.093,8.519,2.196,92.917,shale
1837.7,89.001,73.704,11.518,9.009,2.177,93.247,shale
1837.8,89.432,73.615,11.731,9.323,2.163,94.91,shale
1837.9,89.805,73.484,11.843,9.482,2.156,97.648,shale
1838,90.182,73.136,12.043,9.611,2.153,101.607,shale
1838.1,90.638,72.586,12.533,9.877,2.155,105.892,shale
1838.2,91.209,71.959,13.501,10.43,2.157,108.388,shale
1838.3,91.865,71.319,15.106,11.372,2.158,108.066,shale
1838.4,92.519,70.67,17.426,12.697,2.158,106.08,shale
1838.5,93.067,69.932,20.325,14.215,2.155,104.418,shale
1838.6,93.451,69.007,23.289,15.523,2.152,103.76,shale
1838.7,93.683,67.951,25.458,16.176,2.148,103.641,shale
1838.8,93.837,66.947,26.117,15.976,2.144,103.708,shale
1838.9,93.995,66.074,25.285,15.1,2.142,103.923,shale
1839,94.206,65.312,23.614,13.923,2.139,104.282,shale
1839.1,94.47,64.649,21.778,12.766,2.135,104.557,shale
1839.2,94.758,64.096,20.111,11.776,2.131,104.593,shale
1839.3,95.039,63.718,18.635,10.949,2.127,104.443,shale
1839.4,95.291,63.724,17.225,10.208,2.125,104.238,shale
1839.5,95.501,64.332,15.749,9.473,2.126,104.078,shale
1839.6,95.659,65.616,14.162,8.706,2.13,104.001,shale
1839.7,95.756,67.411,12.524,7.915,2.138,104.022,shale
1839.8,95.786,69.398,10.957,7.143,2.146,104.102,shale
1839.9,95.757,71.25,9.572,6.444,2.154,104.143,shale
1840,95.696,72.742,8.436,5.856,2.159,104,shale
1840.1,95.644,73.836,7.562,5.396,2.161,103.694,shale
1840.2,95.631,74.66,6.926,5.061,2.161,103.318,shale
1840.3,95.67,75.346,6.49,4.833,2.16,102.951,shale
1840.4,95.755,75.98,6.207,4.687,2.159,102.631,shale
1840.5,95.867,76.535,6.028,4.596,2.161,102.595,shale
1840.6,95.98,76.985,5.909,4.53,2.164,103.131,shale
1840.7,96.075,77.326,5.81,4.46,2.169,103.922,shale
1840.8,96.142,77.581,5.713,4.369,2.175,104.181,shale
1840.9,96.18,77.697,5.623,4.261,2.18,103.437,shale
1841,96.193,77.618,5.571,4.162,2.184,102.095,shale
1841.1,96.187,77.323,5.598,4.11,2.186,100.692,shale
1841.2,96.17,76.716,5.748,4.14,2.184,99.554,shale
1841.3,96.152,75.633,6.063,4.288,2.179,98.71,shale
1841.4,96.142,74.169,6.582,4.585,2.171,98.647,shale
1841.5,96.151,72.597,7.324,5.056,2.161,99.774,shale
1841.6,96.181,71.199,8.257,5.707,2.151,101.149,shale
