depth,SP,GR,LLD,LLS,DEN,AC,lithology
1522.7,72.047,57.82,6.656,3.991,2.14,120.02,sand
1522.8,71.719,56.944,6.936,4.17,2.151,118.548,sand
1522.9,71.388,56.575,7.043,4.259,2.164,115.955,sand
1523,71.065,56.694,6.912,4.213,2.178,112.707,shale
1523.1,70.756,57.101,6.576,4.044,2.194,109.686,shale
1523.2,70.462,57.59,6.142,3.81,2.209,107.616,shale
1523.3,70.185,58.058,5.724,3.581,2.219,106.807,shale
1523.4,69.925,58.4,5.395,3.402,2.222,107.219,shale
1523.5,69.671,58.611,5.19,3.297,2.215,108.831,shale
1523.6,69.409,58.727,5.112,3.269,2.2,111.517,shale
1523.7,69.123,58.783,5.139,3.307,2.18,114.857,sand
1523.8,68.804,58.854,5.22,3.379,2.159,118.283,sand
1523.9,68.461,58.94,5.272,3.437,2.14,121.15,sand
1524,68.12,59.123,5.209,3.426,2.125,122.88,sand
1524.1,67.843,59.644,4.992,3.316,2.115,123.114,sand
1524.2,67.722,60.871,4.665,3.128,2.11,122.103,sand
1524.3,67.847,63.071,4.32,2.919,2.111,120.645,sand
1524.4,68.266,66.229,4.037,2.74,2.118,119.508,sand
1524.5,68.959,70.165,3.86,2.62,2.129,118.905,sand
1524.6,69.828,74.407,3.804,2.573,2.142,118.458,sand
1524.7,70.738,78.269,3.867,2.598,2.152,117.946,sand
1524.8,71.561,81.243,4.037,2.689,2.159,117.614,sand
1524.9,72.223,83.01,4.289,2.833,2.16,117.803,sand
1525,72.713,83.536,4.584,3.009,2.157,118.549,sand
1525.1,73.072,83.001,4.873,3.184,2.151,119.529,sand
1525.2,73.35,81.597,5.11,3.327,2.143,120.25,sand
1525.3,73.589,79.487,5.271,3.42,2.134,120.323,sand
1525.4,73.81,76.92,5.359,3.463,2.125,119.756,sand
1525.5,74.029,74.273,5.397,3.469,2.118,118.805,sand
1525.6,74.249,71.869,5.41,3.455,2.115,117.696,sand
1525.7,74.465,69.876,5.418,3.44,2.117,116.554,sand
1525.8,74.66,68.207,5.438,3.434,2.125,115.544,sand
1525.9,74.815,66.555,5.475,3.444,2.137,115.032,sand
1526,74.918,64.702,5.532,3.471,2.149,115.346,sand
1526.1,74.976,62.749,5.605,3.514,2.159,116.422,sand
1526.2,75.011,61.014,5.689,3.569,2.163,117.751,sand
1526.3,75.043,59.91,5.774,3.627,2.159,118.931,sand
1526.4,75.082,59.662,5.854,3.683,2.15,119.919,sand
1526.5,75.123,60.134,5.924,3.732,2.138,120.696,sand
1526.6,75.153,60.827,5.98,3.771,2.128,121.152,sand
1526.7,75.162,61.214,6.014,3.796,2.124,121.221,sand
1526.8,75.15,61.013,6.018,3.8,2.125,121.104,sand
1526.9,75.13,60.301,5.981,3.775,2.13,121.029,sand
1527,75.124,59.426,5.893,3.717,2.135,120.925,sand
1527.1,75.142,58.834,5.745,3.621,2.138,120.589,sand
1527.2,75.178,58.722,5.534,3.488,2.139,119.93,sand
1527.3,75.21,59.046,5.273,3.326,2.138,118.874,sand
1527.4,75.214,59.652,4.993,3.154,2.138,117.253,sand
1527.5,75.177,60.439,4.731,2.995,2.141,115.128,sand
1527.6,75.107,61.469,4.524,2.867,2.148,113.016,sand
1527.7,75.029,62.847,4.4,2.787,2.158,111.523,sand
1527.8,74.969,64.599,4.379,2.765,2.168,110.741,sand
1527.9,74.934,66.607,4.473,2.807,2.177,110.189,shale
1528,74.915,68.538,4.691,2.916,2.183,109.5,shale
1528.1,74.889,70.098,5.035,3.093,2.184,108.788,shale
1528.2,74.837,71.056,5.496,3.331,2.181,108.281,shale
1528.3,74.748,71.301,6.047,3.615,2.178,107.891,shale
1528.4,74.624,70.853,6.625,3.916,2.174,107.534,shale
1528.5,74.473,69.803,7.136,4.186,2.171,107.553,shale
1528.6,74.299,68.4,7.463,4.362,2.167,108.237,shale
1528.7,74.109,67.029,7.528,4.399,2.164,109.314,shale
1528.8,73.906,66.191,7.348,4.3,2.161,109.88,shale
1528.9,73.704,66.348,7.025,4.12,2.16,109.173,shale
1529,73.519,67.733,6.689,3.928,2.163,106.977,shale
1529.1,73.367,70.32,6.443,3.782,2.171,103.506,shale
1529.2,73.258,73.607,6.338,3.712,2.184,99.499,shale
1529.3,73.189,76.79,6.375,3.722,2.2,96.083,shale
1529.4,73.144,79.175,6.501,3.787,2.216,94.533,shale
1529.5,73.103,80.372,6.618,3.865,2.228,95.197,shale
1529.6,73.061,80.394,6.619,3.903,2.234,97.422,shale
1529.7,73.028,79.516,6.446,3.865,2.232,100.478,shale
1529.8,73.033,78.126,6.134,3.754,2.223,104.103,shale
1529.9,73.092,76.572,5.784,3.61,2.208,108.217,shale
1530,73.209,75.018,5.487,3.481,2.189,112.103,shale
1530.1,73.358,73.535,5.287,3.395,2.168,115.132,sand
1530.2,73.501,72.166,5.182,3.358,2.147,117.529,sand
1530.3,73.606,71.02,5.133,3.352,2.125,119.834,sand
1530.4,73.657,70.271,5.09,3.349,2.104,122.043,sand
1530.5,73.662,69.992,5.015,3.325,2.085,123.555,sand
1530.6,73.633,70.144,4.897,3.27,2.07,124.062,sand
1530.7,73.582,70.757,4.756,3.193,2.059,123.9,sand
1530.8,73.505,71.995,4.628,3.116,2.052,123.627,sand
1530.9,73.387,74.082,4.539,3.059,2.051,123.818,sand
1531,73.222,77.21,4.498,3.029,2.053,123.653,sand
1531.1,73.016,81.443,4.498,3.025,2.058,121.368,sand
1531.2,72.793,86.529,4.53,3.041,2.068,116.173,shale
1531.3,72.594,91.872,4.587,3.074,2.08,109.018,shale
1531.4,72.453,96.843,4.676,3.123,2.095,101.804,shale
1531.5,72.393,100.878,4.807,3.196,2.112,95.935,shale
1531.6,72.406,103.479,4.999,3.3,2.126,92.234,shale
1531.7,72.464,104.193,5.264,3.441,2.135,90.651,shale
1531.8,72.528,102.728,5.6,3.618,2.135,90.882,shale
1531.9,72.569,99.098,5.977,3.818,2.128,92.218,shale
1532,72.581,93.786,6.327,4.008,2.114,94.519,shale
1532.1,72.572,87.692,6.562,4.143,2.099,98.674,shale
1532.2,72.563,81.911,6.624,4.192,2.086,104.731,shale
1532.3,72.575,77.369,6.515,4.15,2.078,111.024,sand
1532.4,72.618,74.517,6.295,4.043,2.076,115.382,sand
1532.5,72.676,73.251,6.034,3.907,2.077,117.384,sand
1532.6,72.722,73.083,5.782,3.768,2.082,118.012,sand
1532.7,72.727,73.373,5.557,3.64,2.087,118.24,sand
1532.8,72.682,73.686,5.363,3.526,2.091,118.246,sand
1532.9,72.599,73.796,5.197,3.426,2.092,118.141,sand
1533,72.503,73.598,5.056,3.34,2.091,118.217,sand
1533.1,72.423,73.191,4.942,3.269,2.088,118.645,sand
1533.2,72.376,72.66,4.857,3.216,2.084,119.552,sand
1533.3,72.355,72.113,4.802,3.182,2.079,120.757,sand
1533.4,72.342,71.68,4.775,3.166,2.073,122.05,sand
1533.5,72.311,71.403,4.771,3.165,2.067,123.423,sand
1533.6,72.254,71.124,4.785,3.172,2.062,124.892,sand
1533.7,72.176,70.624,4.808,3.183,2.059,126.369,sand
1533.8,72.088,69.929,4.834,3.193,2.057,127.687,sand
1533.9,72.002,69.327,4.862,3.2,2.059,128.557,sand
1534,71.921,69.157,4.891,3.205,2.064,128.744,sand
1534.1,71.832,69.728,4.924,3.21,2.071,128.252,sand
1534.2,71.707,71.145,4.961,3.214,2.081,127.186,sand
1534.3,71.527,73.15,4.999,3.217,2.093,125.774,sand
1534.4,71.305,75.201,5.038,3.22,2.105,124.178,sand
1534.5,71.099,76.746,5.084,3.229,2.118,122.297,sand
1534.6,70.982,77.533,5.146,3.25,2.128,120.179,sand
1534.7,71.012,77.626,5.239,3.292,2.137,118.276,sand
1534.8,71.191,77.176,5.37,3.358,2.144,117.136,sand
1534.9,71.466,76.312,5.539,3.448,2.148,117.031,sand
1535,71.746,74.988,5.727,3.549,2.148,117.801,sand
1535.1,71.951,73.086,5.902,3.644,2.143,119.034,sand
1535.2,72.039,70.653,6.025,3.71,2.135,120.366,sand
1535.3,72.016,67.944,6.073,3.735,2.126,121.552,sand
1535.4,71.916,65.345,6.05,3.723,2.119,122.377,sand
1535.5,71.777,63.265,5.979,3.684,2.116,122.72,sand
1535.6,71.62,61.922,5.886,3.634,2.118,122.71,sand
1535.7,71.447,61.318,5.788,3.58,2.122,122.503,sand
1535.8,71.257,61.246,5.688,3.527,2.126,122.137,sand
1535.9,71.05,61.529,5.586,3.471,2.129,121.557,sand
1536,70.835,62.087,5.48,3.412,2.132,120.743,sand
1536.1,70.623,62.846,5.381,3.356,2.137,119.888,sand
1536.2,70.427,63.713,5.31,3.314,2.146,119.128,sand
1536.3,70.249,64.532,5.291,3.299,2.158,118.458,sand
1536.4,70.084,65.067,5.34,3.324,2.172,117.953,sand
1536.5,69.918,65.158,5.462,3.391,2.184,117.69,sand
1536.6,69.73,64.776,5.643,3.492,2.19,117.569,sand
1536.7,69.502,64.105,5.846,3.609,2.19,117.242,sand
1536.8,69.228,63.451,6.018,3.711,2.185,116.469,sand
1536.9,68.915,63.232,6.105,3.768,2.179,115.391,sand
1537,68.574,63.742,6.079,3.763,2.175,114.229,sand
1537.1,68.21,65.038,5.952,3.7,2.174,113.035,sand
1537.2,67.819,67.053,5.765,3.599,2.176,111.753,sand
1537.3,67.394,69.688,5.56,3.485,2.18,110.444,shale
1537.4,66.942,72.79,5.365,3.376,2.185,109.118,shale
1537.5,66.489,76.091,5.194,3.282,2.191,107.567,shale
1537.6,66.082,79.168,5.051,3.209,2.194,105.948,shale
1537.7,65.771,81.471,4.939,3.156,2.196,104.997,shale
1537.8,65.588,82.477,4.859,3.123,2.194,105.406,shale
1537.9,65.534,81.907,4.818,3.112,2.189,107.21,shale
1538,65.576,79.883,4.822,3.123,2.18,109.878,sand
1538.1,65.673,76.861,4.875,3.158,2.17,112.965,sand
1538.2,65.778,73.432,4.973,3.217,2.158,116.206,sand
1538.3,65.849,70.12,5.103,3.293,2.148,119.231,sand
1538.4,65.849,67.254,5.242,3.374,2.138,121.526,sand
1538.5,65.752,64.849,5.356,3.441,2.131,122.903,sand
1538.6,65.545,62.9,5.397,3.465,2.125,123.677,sand
1538.7,65.241,61.445,5.31,3.414,2.121,124.133,sand
1538.8,64.879,60.632,5.077,3.275,2.119,124.331,sand
1538.9,64.528,60.574,4.729,3.068,2.12,124.223,sand
1539,64.273,61.331,4.342,2.838,2.124,123.881,sand
1539.1,64.177,62.875,3.993,2.628,2.13,123.405,sand
1539.2,64.261,65.037,3.731,2.468,2.138,122.889,sand
1539.3,64.5,67.47,3.582,2.373,2.146,122.482,sand
1539.4,64.822,69.72,3.548,2.346,2.152,122.294,sand
1539.5,65.134,71.43,3.621,2.381,2.155,122.361,sand
1539.6,65.355,72.515,3.781,2.469,2.154,122.702,sand
1539.7,65.435,73.104,3.994,2.589,2.147,123.325,sand
1539.8,65.351,73.399,4.211,2.716,2.138,124.066,sand
1539.9,65.107,73.56,4.378,2.818,2.126,124.736,sand
1540,64.714,73.728,4.453,2.87,2.116,125.125,sand
1540.1,64.19,74.049,4.427,2.864,2.108,125.039,sand
1540.2,63.563,74.583,4.316,2.808,2.104,124.599,sand
1540.3,62.897,75.369,4.151,2.722,2.105,124.056,sand
1540.4,62.294,76.456,3.962,2.624,2.111,123.515,sand
1540.5,61.887,77.792,3.78,2.529,2.121,123.035,sand
1540.6,61.791,79.068,3.636,2.454,2.135,122.638,shale
1540.7,62.053,79.939,3.55,2.41,2.15,122.415,shale
1540.8,62.63,80.13,3.536,2.404,2.162,122.592,shale
1540.9,63.407,79.534,3.599,2.438,2.169,123.293,shale
1541,64.237,78.23,3.734,2.507,2.168,124.32,shale
1541.1,64.995,76.393,3.922,2.603,2.158,125.352,sand
1541.2,65.629,74.387,4.133,2.708,2.142,126.194,sand
1541.3,66.159,72.696,4.33,2.806,2.124,126.67,sand
1541.4,66.652,71.726,4.481,2.88,2.108,126.71,sand
1541.5,67.169,71.576,4.571,2.922,2.098,126.37,sand
1541.6,67.746,72.043,4.608,2.935,2.093,125.816,sand
1541.7,68.376,72.755,4.61,2.929,2.093,125.293,sand
1541.8,69.022,73.4,4.6,2.914,2.095,124.98,sand
1541.9,69.629,73.812,4.592,2.898,2.097,124.886,sand
1542,70.154,74.107,4.594,2.888,2.099,124.832,sand
1542.1,70.572,74.429,4.609,2.885,2.099,124.704,sand
1542.2,70.885,74.786,4.638,2.891,2.098,124.467,sand
1542.3,71.112,74.966,4.677,2.905,2.097,124.161,sand
1542.4,71.292,74.807,4.726,2.926,2.096,123.92,sand
1542.5,71.461,74.407,4.785,2.953,2.094,123.855,sand
